,1_XGB,3_ExtraTrees,7_XGB,9_ExtraTrees,13_XGB,15_ExtraTrees,19_XGB,21_ExtraTrees,25_XGB,27_ExtraTrees,31_XGB,33_ExtraTrees,37_XGB,39_ExtraTrees,43_XGB,45_ExtraTrees,49_XGB,51_ExtraTrees,55_XGB,57_ExtraTrees,MEAN,MEDIAN
217728_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46242924663774365,0.0,0.0,0.0,0.0,0.023121462331887183,0.0
202761_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4623273010025848,0.0,0.0,0.02311636505012924,0.0
1560861_at,0.0,0.0,0.0,0.2831548479902292,0.0,0.17869831206036652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023092658002529787,0.0
233290_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46113043887427585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02305652194371379,0.0
239699_s_at,0.0,0.0,0.0,0.0,0.0,0.08652803181850881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3744054853486608,0.0,0.0,0.0,0.0,0.0,0.0,0.02304667585835848,0.0
209704_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46044771983623084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023022385991811542,0.0
208440_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46028099283056073,0.0,0.0,0.023014049641528037,0.0
213485_s_at,0.0,0.0,0.0,0.0,0.0,0.4597959416339057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022989797081695285,0.0
238936_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45979524126457777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022989762063228888,0.0
228033_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45975098386765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0229875491933825,0.0
218719_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45782586124631575,0.022891293062315788,0.0
234150_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45775618519137584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022887809259568792,0.0
205836_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4564781730136381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022823908650681905,0.0
231811_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45642022717010405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022821011358505203,0.0
203501_at,0.0,0.0,0.0,0.456184417441639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02280922087208195,0.0
217511_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45602941107983724,0.0,0.0,0.0,0.0,0.022801470553991864,0.0
239064_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45597754529139756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02279887726456988,0.0
2028_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4556274657225787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022781373286128934,0.0
1557059_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4550280096925857,0.0,0.0,0.022751400484629286,0.0
224806_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4549181100892822,0.0,0.0,0.02274590550446411,0.0
213273_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4546706721459211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022733533607296054,0.0
220006_at,0.0,0.0,0.0,0.0,0.0,0.4542281035778514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02271140517889257,0.0
1554660_a_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4535348521117403,0.0,0.0,0.022676742605587018,0.0
74694_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4534883916909763,0.0,0.0,0.0,0.0,0.0,0.0,0.022674419584548817,0.0
209669_s_at,0.0,0.0,0.0,0.4531052015221018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02265526007610509,0.0
225892_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4529895806689107,0.0,0.0,0.0,0.0,0.0,0.0,0.022649479033445535,0.0
229024_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4522076190264187,0.0,0.0,0.0,0.0,0.0,0.0,0.022610380951320935,0.0
227490_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4520516283186846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02260258141593423,0.0
216321_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4513829182505602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02256914591252801,0.0
1559631_at,0.0,0.0,0.0,0.0,0.0,0.4510444445347952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02255222222673976,0.0
205085_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45102165056517624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022551082528258812,0.0
243745_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4500419144315142,0.0,0.0,0.0,0.0,0.0,0.0,0.02250209572157571,0.0
224609_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4498167913789179,0.0,0.0,0.0,0.0,0.0,0.0,0.022490839568945896,0.0
211794_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4493514056704289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022467570283521445,0.0
209767_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4492851007359768,0.022464255036798837,0.0
204863_s_at,0.0,0.0,0.0,0.0,0.0,0.4485673197645256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022428365988226277,0.0
223017_at,0.0,0.4485208134592246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02242604067296123,0.0
209355_s_at,0.0,0.0,0.0,0.0,0.0,0.2190049907459909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228963643770008,0.0,0.0,0.0,0.0,0.022398431725799944,0.0
203697_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447881489228137,0.0,0.0,0.0,0.0,0.0,0.0,0.02239407446140685,0.0
237507_at,0.0,0.0,0.0,0.0,0.0,0.44677500709859547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022338750354929774,0.0
1555790_a_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44650852588691525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022325426294345762,0.0
220023_at,0.0,0.44509455490786676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02225472774539334,0.0
205379_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44482752421479166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022241376210739582,0.0
221157_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44418925716871777,0.0,0.0,0.0,0.0,0.0,0.0,0.022209462858435888,0.0
203388_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.443314515335442,0.0,0.0,0.0,0.0,0.0,0.0,0.0221657257667721,0.0
235481_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44300602261599903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02215030113079995,0.0
215933_s_at,0.0,0.0,0.0,0.44300236397396364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022150118198698183,0.0
222746_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44281160552317816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022140580276158908,0.0
216694_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4420082176329297,0.0,0.0,0.0,0.0,0.022100410881646486,0.0
243295_at,0.0,0.0,0.0,0.0,0.0,0.4419341719037788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02209670859518894,0.0
218560_s_at,0.0,0.0,0.0,0.0,0.0,0.4407400758573316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02203700379286658,0.0
214248_s_at,0.0,0.0,0.0,0.4407263217370031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022036316086850156,0.0
1562759_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4398340957340762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02199170478670381,0.0
225289_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43929266901196895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021964633450598448,0.0
225626_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43901182565862434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02195059128293122,0.0
225753_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43845502201064135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021922751100532066,0.0
215919_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43663544804864357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021831772402432177,0.0
204768_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41648807155076173,0.0,0.01949206095975315,0.0,0.0,0.0,0.0,0.0,0.0,0.021799006625525745,0.0
229178_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19742317133873255,0.0,0.0,0.0,0.0,0.0,0.2372038150054705,0.02173134931721015,0.0
227296_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43455064314162534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021727532157081265,0.0
1561527_at,0.0,0.0,0.0,0.0,0.0,0.4340258285449486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02170129142724743,0.0
235681_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4337857957132114,0.0,0.0,0.021689289785660572,0.0
202590_s_at,0.0,0.0,0.0,0.0,0.0,0.43307704564115707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021653852282057854,0.0
239579_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43228547048033417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02161427352401671,0.0
205995_x_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43194804190320035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021597402095160017,0.0
224799_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4305554731632538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02152777365816269,0.0
213361_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42991175541711535,0.0,0.0,0.021495587770855768,0.0
227486_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4294216368016841,0.0,0.0,0.021471081840084207,0.0
226231_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4286865050608725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021434325253043625,0.0
204790_at,0.0,0.0,0.0,0.0,0.0,0.42865435984928696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021432717992464347,0.0
45297_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4286458185125649,0.0,0.0,0.0,0.0,0.021432290925628244,0.0
243121_x_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42805192731895303,0.0,0.0,0.02140259636594765,0.0
211225_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4280143818467087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021400719092335437,0.0
1555829_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4265574947502995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021327874737514976,0.0
1569325_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42655452167798563,0.0,0.0,0.0,0.0,0.0,0.0,0.02132772608389928,0.0
220011_at,0.0,0.16570248958578754,0.0,0.0,0.0,0.2606251394574754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021316381452163146,0.0
238387_s_at,0.0,0.0,0.0,0.0,0.0,0.42547326074233965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127366303711698,0.0
220773_s_at,0.0,0.0,0.0,0.4253012796591399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021265063982956994,0.0
220607_x_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42524473708036853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021262236854018426,0.0
220591_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42502399669365903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021251199834682953,0.0
208659_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4243759614499377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021218798072496887,0.0
218928_s_at,0.0,0.0,0.0,0.42411354723511696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021205677361755847,0.0
206749_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423456361400182,0.0,0.0,0.0211728180700091,0.0
227336_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42322778074003004,0.021161389037001502,0.0
239278_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42309942526113475,0.0,0.0,0.0,0.0,0.021154971263056738,0.0
217794_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4221086669358165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021105433346790825,0.0
236266_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42117384303284683,0.0,0.0,0.02105869215164234,0.0
206548_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42078306996169806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021039153498084905,0.0
211196_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42021492691861034,0.0,0.0,0.0,0.0,0.021010746345930517,0.0
241800_x_at,0.0,0.0,0.0,0.41989157101097563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02099457855054878,0.0
1567023_at,0.0,0.0,0.0,0.41972588580798187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020986294290399093,0.0
206075_s_at,0.0,0.0,0.0,0.0,0.0,0.41953749142374736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020976874571187368,0.0
211124_s_at,0.0,0.0,0.0,0.0,0.0,0.4191807113877426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02095903556938713,0.0
1557212_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41913217098912314,0.0,0.0,0.020956608549456156,0.0
206435_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4190009242648245,0.0,0.0,0.020950046213241223,0.0
243310_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41898534717131514,0.0,0.0,0.0,0.0,0.0,0.0,0.020949267358565758,0.0
226781_at,0.0,0.41892077380797466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02094603869039873,0.0
210859_x_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41871942678376967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020935971339188484,0.0
209794_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41761718168673617,0.0,0.0,0.0,0.0,0.0,0.0,0.02088085908433681,0.0
228712_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41761129349954573,0.0,0.0,0.0,0.0,0.020880564674977287,0.0
212263_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41690148402496396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020845074201248197,0.0
1569129_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4157282339369698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02078641169684849,0.0
228726_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4155103640503004,0.02077551820251502,0.0
212649_at,0.0,0.0,0.0,0.0,0.0,0.41460140462544015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020730070231272008,0.0
219210_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41434920934649955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020717460467324977,0.0
229530_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4138936371118861,0.020694681855594303,0.0
229772_at,0.0,0.0,0.0,0.4136430301712195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020682151508560974,0.0
201498_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41359692490777156,0.02067984624538858,0.0
224396_s_at,0.0,0.0,0.0,0.0,0.0,0.41285054656834946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020642527328417475,0.0
202551_s_at,0.0,0.41247068375176066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020623534187588034,0.0
201924_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41119081172945043,0.0,0.0,0.02055954058647252,0.0
239717_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4111133365224008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02055566682612004,0.0
203633_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41098239101910883,0.020549119550955442,0.0
236292_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4104809437458448,0.02052404718729224,0.0
205105_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41026696269134605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020513348134567302,0.0
229515_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10616943296927601,0.0,0.0,0.0,0.3036424452234505,0.0,0.0,0.020490593909636326,0.0
1556224_a_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40930948302169234,0.0,0.0,0.020465474151084618,0.0
1554679_a_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4085215628633834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02042607814316917,0.0
214934_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08911987678015067,0.0,0.31898438836209825,0.0,0.0,0.0,0.0,0.020405213257112444,0.0
203588_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40767457015959807,0.0,0.0,0.0,0.0,0.0,0.0,0.020383728507979905,0.0
225505_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4073796400826838,0.0,0.0,0.0,0.0,0.02036898200413419,0.0
201721_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40733564931996097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02036678246599805,0.0
241746_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40729089812990393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020364544906495197,0.0
243934_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40683034166277726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020341517083138864,0.0
204139_x_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4058725300447297,0.0,0.0,0.0,0.0,0.020293626502236484,0.0
1554806_a_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40575550165791663,0.0,0.0,0.02028777508289583,0.0
213761_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.405171420805602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020258571040280098,0.0
243992_at,0.038461536,0.0,0.038461536,0.0,0.038461536,0.0,0.038461536,0.0,0.038461536,0.019343902502225223,0.038461536,0.0,0.038461536,0.0,0.038461536,0.0,0.038461536,0.0,0.038461536,0.0,0.020197963209637324,0.020197963209637324
1561889_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40344726512031964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02017236325601598,0.0
1555088_x_at,0.0,0.0,0.0,0.0,0.0,0.40326125543290975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020163062771645486,0.0
228206_at,0.0,0.0,0.0,0.0,0.0,0.40280636239627865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020140318119813934,0.0
220099_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40241899645042345,0.0,0.0,0.020120949822521172,0.0
