,59_SVM,59_LR,MEAN,MEDIAN
236973_at,-1.0010662580418528,-0.38964010781031744,-0.6953531829260851,-0.6953531829260851
208088_s_at,-1.1751251010714743,-0.20934602087472756,-0.6922355609731009,-0.6922355609731009
208088_s_at,-1.1751251010714743,-0.20934602087472756,-0.6922355609731009,-0.6922355609731009
34689_at,-0.9431828864815447,-0.4367723107189963,-0.6899775986002705,-0.6899775986002705
34689_at,-0.9431828864815447,-0.4367723107189963,-0.6899775986002705,-0.6899775986002705
209355_s_at,-0.908629279688627,-0.4690342681195413,-0.6888317739040841,-0.6888317739040841
209355_s_at,-0.908629279688627,-0.4690342681195413,-0.6888317739040841,-0.6888317739040841
1560724_at,-1.0790582630718253,-0.29553817709531705,-0.6872982200835711,-0.6872982200835711
1560724_at,-1.0790582630718253,-0.29553817709531705,-0.6872982200835711,-0.6872982200835711
219062_s_at,-1.3969577934552349,0.024085383703423495,-0.6864362048759057,-0.6864362048759057
219062_s_at,-1.3969577934552349,0.024085383703423495,-0.6864362048759057,-0.6864362048759057
218400_at,-0.9710691689402249,-0.3953329729844964,-0.6832010709623606,-0.6832010709623606
218400_at,-0.9710691689402249,-0.3953329729844964,-0.6832010709623606,-0.6832010709623606
224019_at,-1.111611968581523,-0.24544554685058204,-0.6785287577160525,-0.6785287577160525
224019_at,-1.111611968581523,-0.24544554685058204,-0.6785287577160525,-0.6785287577160525
225019_at,-1.1048118226519885,-0.2516137556838228,-0.6782127891679057,-0.6782127891679057
225019_at,-1.1048118226519885,-0.2516137556838228,-0.6782127891679057,-0.6782127891679057
238178_at,-0.8340731254833507,-0.5164546100200335,-0.675263867751692,-0.675263867751692
238178_at,-0.8340731254833507,-0.5164546100200335,-0.675263867751692,-0.675263867751692
208011_at,-1.0256318760994754,-0.31708273975893303,-0.6713573079292042,-0.6713573079292042
208011_at,-1.0256318760994754,-0.31708273975893303,-0.6713573079292042,-0.6713573079292042
219471_at,-0.9421263769676123,-0.3950156225910661,-0.6685709997793392,-0.6685709997793392
219471_at,-0.9421263769676123,-0.3950156225910661,-0.6685709997793392,-0.6685709997793392
228551_at,-0.9412678140016209,-0.39307928767982997,-0.6671735508407254,-0.6671735508407254
228551_at,-0.9412678140016209,-0.39307928767982997,-0.6671735508407254,-0.6671735508407254
203153_at,-0.9890934609741956,-0.3451183464498344,-0.6671059037120151,-0.6671059037120151
203153_at,-0.9890934609741956,-0.3451183464498344,-0.6671059037120151,-0.6671059037120151
219490_s_at,-1.0039967162117,-0.32900625863097477,-0.6665014874213374,-0.6665014874213374
219490_s_at,-1.0039967162117,-0.32900625863097477,-0.6665014874213374,-0.6665014874213374
204747_at,-1.0076453436284154,-0.32407818382650266,-0.6658617637274591,-0.6658617637274591
204747_at,-1.0076453436284154,-0.32407818382650266,-0.6658617637274591,-0.6658617637274591
217441_at,-1.0406733052763812,-0.2901269830662365,-0.6654001441713089,-0.6654001441713089
217441_at,-1.0406733052763812,-0.2901269830662365,-0.6654001441713089,-0.6654001441713089
235962_at,-0.9351493638937869,-0.38944683484680725,-0.662298099370297,-0.662298099370297
235962_at,-0.9351493638937869,-0.38944683484680725,-0.662298099370297,-0.662298099370297
1556643_at,-1.1090667725477756,-0.21279526014559888,-0.6609310163466873,-0.6609310163466873
1556643_at,-1.1090667725477756,-0.21279526014559888,-0.6609310163466873,-0.6609310163466873
225576_at,-1.2111236126924758,-0.10831429452523411,-0.659718953608855,-0.659718953608855
225576_at,-1.2111236126924758,-0.10831429452523411,-0.659718953608855,-0.659718953608855
237849_at,-0.9409463913227807,-0.3752454214561047,-0.6580959063894427,-0.6580959063894427
237849_at,-0.9409463913227807,-0.3752454214561047,-0.6580959063894427,-0.6580959063894427
223278_at,-0.856759439957263,-0.4581240089441471,-0.657441724450705,-0.657441724450705
223278_at,-0.856759439957263,-0.4581240089441471,-0.657441724450705,-0.657441724450705
202702_at,-0.9841068177228551,-0.32324837574574866,-0.6536775967343019,-0.6536775967343019
202702_at,-0.9841068177228551,-0.32324837574574866,-0.6536775967343019,-0.6536775967343019
222949_at,-0.9557324739719577,-0.35069832848423066,-0.6532154012280942,-0.6532154012280942
222949_at,-0.9557324739719577,-0.35069832848423066,-0.6532154012280942,-0.6532154012280942
225606_at,-0.8887482916474628,-0.4174873157455617,-0.6531178036965123,-0.6531178036965123
225606_at,-0.8887482916474628,-0.4174873157455617,-0.6531178036965123,-0.6531178036965123
239543_s_at,-0.8683421241834071,-0.43750415184837593,-0.6529231380158915,-0.6529231380158915
239543_s_at,-0.8683421241834071,-0.43750415184837593,-0.6529231380158915,-0.6529231380158915
