,9_SVM,9_LR,MEAN,MEDIAN
223600_s_at,0.4240380153249338,0.44739849108634194,0.43571825320563784,0.43571825320563784
223600_s_at,0.4240380153249338,0.44739849108634194,0.43571825320563784,0.43571825320563784
1552742_at,0.4324267111890047,0.46278744646833025,0.44760707882866746,0.44760707882866746
1552742_at,0.4324267111890047,0.46278744646833025,0.44760707882866746,0.44760707882866746
225258_at,0.4414529287145747,0.4794755387869465,0.4604642337507606,0.4604642337507606
225258_at,0.4414529287145747,0.4794755387869465,0.4604642337507606,0.4604642337507606
217512_at,0.455176173372759,0.524721659991213,0.48994891668198604,0.48994891668198604
217512_at,0.455176173372759,0.524721659991213,0.48994891668198604,0.48994891668198604
227134_at,0.5087107705859245,0.5078585366798524,0.5082846536328884,0.5082846536328884
227134_at,0.5087107705859245,0.5078585366798524,0.5082846536328884,0.5082846536328884
204692_at,0.5254990712553873,0.49248796848050763,0.5089935198679475,0.5089935198679475
204692_at,0.5254990712553873,0.49248796848050763,0.5089935198679475,0.5089935198679475
206749_at,0.5231250052134346,0.5073335774433152,0.5152292913283749,0.5152292913283749
206749_at,0.5231250052134346,0.5073335774433152,0.5152292913283749,0.5152292913283749
45297_at,0.49335303475922015,0.5533692789238178,0.523361156841519,0.523361156841519
45297_at,0.49335303475922015,0.5533692789238178,0.523361156841519,0.523361156841519
1563473_at,0.5565897443777854,0.5003058012331493,0.5284477728054673,0.5284477728054673
1563473_at,0.5565897443777854,0.5003058012331493,0.5284477728054673,0.5284477728054673
205718_at,0.5684061513077038,0.4986704009453506,0.5335382761265272,0.5335382761265272
205718_at,0.5684061513077038,0.4986704009453506,0.5335382761265272,0.5335382761265272
221870_at,0.5269899705263273,0.5807426350337832,0.5538663027800552,0.5538663027800552
221870_at,0.5269899705263273,0.5807426350337832,0.5538663027800552,0.5538663027800552
1556224_a_at,0.5634427008664602,0.5955423458239235,0.5794925233451919,0.5794925233451919
1556224_a_at,0.5634427008664602,0.5955423458239235,0.5794925233451919,0.5794925233451919
205910_s_at,0.6390520700030583,0.6078731314121678,0.6234626007076131,0.6234626007076131
205910_s_at,0.6390520700030583,0.6078731314121678,0.6234626007076131,0.6234626007076131
239699_s_at,0.5904822091300105,0.6593822458003216,0.6249322274651661,0.6249322274651661
239699_s_at,0.5904822091300105,0.6593822458003216,0.6249322274651661,0.6249322274651661
209661_at,0.7329570708269343,0.6763518392742116,0.7046544550505729,0.7046544550505729
209661_at,0.7329570708269343,0.6763518392742116,0.7046544550505729,0.7046544550505729
213367_at,0.6801164625169775,0.7371696027835875,0.7086430326502825,0.7086430326502825
213367_at,0.6801164625169775,0.7371696027835875,0.7086430326502825,0.7086430326502825
235285_at,0.7022383049945535,0.7276948270283281,0.7149665660114408,0.7149665660114408
235285_at,0.7022383049945535,0.7276948270283281,0.7149665660114408,0.7149665660114408
229678_at,0.7501105775815963,0.6805400016774906,0.7153252896295434,0.7153252896295434
229678_at,0.7501105775815963,0.6805400016774906,0.7153252896295434,0.7153252896295434
209626_s_at,0.8180623979093904,0.7732171419034496,0.7956397699064199,0.7956397699064199
209626_s_at,0.8180623979093904,0.7732171419034496,0.7956397699064199,0.7956397699064199
223748_at,1.0,1.0,1.0,1.0
223748_at,1.0,1.0,1.0,1.0
