,ID,pred,method,target,run
391,GSM207964,0.9975427759641058,GBM,Genotype: melanoma metastasis,0
392,GSM207964,0.9449158906936646,DNN,Genotype: melanoma metastasis,0
393,GSM207964,0.5574682585609742,AdaBoost,Genotype: melanoma metastasis,0
394,GSM207964,0.9024841011108364,LR,Genotype: melanoma metastasis,0
395,GSM207964,0.5920564499232173,RVM,Genotype: melanoma metastasis,0
396,GSM207965,0.8331912276868354,ExtraTrees,Genotype: melanoma metastasis,0
397,GSM207965,0.9892210364341736,XGB,Genotype: melanoma metastasis,0
398,GSM207965,0.9584826478554094,LR,Genotype: melanoma metastasis,0
399,GSM207965,0.9930332496888393,NaiveBayes,Genotype: melanoma metastasis,0
400,GSM207965,0.9449388980865479,DNN,Genotype: melanoma metastasis,0
401,GSM207965,1.0,RandomForest,Genotype: melanoma metastasis,0
402,GSM207965,0.5574682585609742,AdaBoost,Genotype: melanoma metastasis,0
403,GSM207965,0.9427511240937432,SVM,Genotype: melanoma metastasis,0
404,GSM207965,0.9975427759641058,GBM,Genotype: melanoma metastasis,0
405,GSM207965,0.9542257197799152,MLNN,Genotype: melanoma metastasis,0
406,GSM207965,0.6525556712881679,RVM,Genotype: melanoma metastasis,0
407,GSM207966,0.9892210364341736,XGB,Genotype: melanoma metastasis,0
408,GSM207966,0.6976687972606451,RVM,Genotype: melanoma metastasis,0
409,GSM207966,0.8579941007764369,ExtraTrees,Genotype: melanoma metastasis,0
410,GSM207966,0.9975427759641058,GBM,Genotype: melanoma metastasis,0
411,GSM207966,0.9679250841865693,SVM,Genotype: melanoma metastasis,0
412,GSM207966,0.9974742999698782,NaiveBayes,Genotype: melanoma metastasis,0
413,GSM207966,0.9785609769701169,LR,Genotype: melanoma metastasis,0
414,GSM207966,0.9449398517608643,DNN,Genotype: melanoma metastasis,0
415,GSM207966,1.0,RandomForest,Genotype: melanoma metastasis,0
416,GSM207966,0.9542855593998764,MLNN,Genotype: melanoma metastasis,0
417,GSM207966,0.5574682585609742,AdaBoost,Genotype: melanoma metastasis,0
418,GSM207967,0.5574682585609742,AdaBoost,Genotype: melanoma metastasis,0
419,GSM207967,0.9892210364341736,XGB,Genotype: melanoma metastasis,0
420,GSM207967,0.5434839721015272,RVM,Genotype: melanoma metastasis,0
421,GSM207967,0.944045901298523,DNN,Genotype: melanoma metastasis,0
422,GSM207967,0.9209748861548693,NaiveBayes,Genotype: melanoma metastasis,0
423,GSM207967,0.9813412698412698,RandomForest,Genotype: melanoma metastasis,0
424,GSM207967,0.9501914378611082,MLNN,Genotype: melanoma metastasis,0
425,GSM207967,0.9556005851297474,GBM,Genotype: melanoma metastasis,0
426,GSM207967,0.816263825096267,LR,Genotype: melanoma metastasis,0
427,GSM207967,0.7893434805829906,ExtraTrees,Genotype: melanoma metastasis,0
428,GSM207967,0.7914989372852917,SVM,Genotype: melanoma metastasis,0
429,GSM207968,0.9975427759641058,GBM,Genotype: melanoma metastasis,0
430,GSM207968,0.9892210364341736,XGB,Genotype: melanoma metastasis,0
431,GSM207968,0.8331912276868354,ExtraTrees,Genotype: melanoma metastasis,0
432,GSM207968,0.9449390769004822,DNN,Genotype: melanoma metastasis,0
433,GSM207968,1.0,RandomForest,Genotype: melanoma metastasis,0
434,GSM207968,0.9463019040550474,SVM,Genotype: melanoma metastasis,0
435,GSM207968,0.6576052396365756,RVM,Genotype: melanoma metastasis,0
436,GSM207968,0.9614147466234442,LR,Genotype: melanoma metastasis,0
437,GSM207968,0.5574682585609742,AdaBoost,Genotype: melanoma metastasis,0
438,GSM207968,0.9542356892726319,MLNN,Genotype: melanoma metastasis,0
439,GSM207968,0.9937825920820184,NaiveBayes,Genotype: melanoma metastasis,0
440,GSM207969,1.0,RandomForest,Genotype: melanoma metastasis,0
441,GSM207969,0.8925117565528561,SVM,Genotype: melanoma metastasis,0
442,GSM207969,0.5574682585609742,AdaBoost,Genotype: melanoma metastasis,0
443,GSM207969,0.9780507944913432,NaiveBayes,Genotype: melanoma metastasis,0
444,GSM207969,0.9144559564006792,LR,Genotype: melanoma metastasis,0
445,GSM207969,0.9449264407157898,DNN,Genotype: melanoma metastasis,0
446,GSM207969,0.9892210364341736,XGB,Genotype: melanoma metastasis,0
447,GSM207969,0.9975427759641058,GBM,Genotype: melanoma metastasis,0
448,GSM207969,0.601597708760665,RVM,Genotype: melanoma metastasis,0
449,GSM207969,0.9539842904790979,MLNN,Genotype: melanoma metastasis,0
450,GSM207969,0.8221197991154068,ExtraTrees,Genotype: melanoma metastasis,0
451,GSM207970,0.8828143477884648,ExtraTrees,Genotype: melanoma metastasis,0
452,GSM207970,0.9993269486063311,NaiveBayes,Genotype: melanoma metastasis,0
453,GSM207970,0.9852754090368858,SVM,Genotype: melanoma metastasis,0
454,GSM207970,0.9975427759641058,GBM,Genotype: melanoma metastasis,0
455,GSM207970,0.9543120935141478,MLNN,Genotype: melanoma metastasis,0
456,GSM207970,0.5574682585609742,AdaBoost,Genotype: melanoma metastasis,0
457,GSM207970,0.9892210364341736,XGB,Genotype: melanoma metastasis,0
458,GSM207970,0.9911329177453266,LR,Genotype: melanoma metastasis,0
459,GSM207970,0.9449400305747986,DNN,Genotype: melanoma metastasis,0
460,GSM207970,0.7569454760524302,RVM,Genotype: melanoma metastasis,0
461,GSM207970,1.0,RandomForest,Genotype: melanoma metastasis,0
462,GSM207971,0.6455546324387631,RVM,Genotype: melanoma metastasis,0
463,GSM207971,0.991842243658991,NaiveBayes,Genotype: melanoma metastasis,0
464,GSM207971,0.9892210364341736,XGB,Genotype: melanoma metastasis,0
465,GSM207971,0.9542097270620774,MLNN,Genotype: melanoma metastasis,0
466,GSM207971,0.9449385404586792,DNN,Genotype: melanoma metastasis,0
467,GSM207971,0.9540629992639755,LR,Genotype: melanoma metastasis,0
468,GSM207971,0.8331912276868354,ExtraTrees,Genotype: melanoma metastasis,0
469,GSM207971,1.0,RandomForest,Genotype: melanoma metastasis,0
470,GSM207971,0.9975427759641058,GBM,Genotype: melanoma metastasis,0
471,GSM207971,0.9374618968803888,SVM,Genotype: melanoma metastasis,0
472,GSM207971,0.5574682585609742,AdaBoost,Genotype: melanoma metastasis,0
473,GSM207972,0.6019584197459505,SVM,Genotype: melanoma metastasis,0
474,GSM207972,0.29937428507956493,MLNN,Genotype: melanoma metastasis,0
475,GSM207972,0.531661617628155,AdaBoost,Genotype: melanoma metastasis,0
476,GSM207972,0.58611322011322,RandomForest,Genotype: melanoma metastasis,0
477,GSM207972,0.36025550961494446,DNN,Genotype: melanoma metastasis,0
478,GSM207972,0.5539123583998666,GBM,Genotype: melanoma metastasis,0
479,GSM207972,0.5962535738945007,XGB,Genotype: melanoma metastasis,0
480,GSM207972,0.4747400316051874,RVM,Genotype: melanoma metastasis,0
481,GSM207972,0.6112477152285664,LR,Genotype: melanoma metastasis,0
482,GSM207972,0.7002333125188563,NaiveBayes,Genotype: melanoma metastasis,0
483,GSM207972,0.5394855730537949,ExtraTrees,Genotype: melanoma metastasis,0
484,GSM207973,0.9960544236107904,NaiveBayes,Genotype: melanoma metastasis,0
485,GSM207973,0.6778059711794419,RVM,Genotype: melanoma metastasis,0
486,GSM207973,0.9892210364341736,XGB,Genotype: melanoma metastasis,0
487,GSM207973,0.9585278409514723,SVM,Genotype: melanoma metastasis,0
488,GSM207973,0.9449396133422852,DNN,Genotype: melanoma metastasis,0
489,GSM207973,0.5574682585609742,AdaBoost,Genotype: melanoma metastasis,0
490,GSM207973,0.9975427759641058,GBM,Genotype: melanoma metastasis,0
491,GSM207973,0.9712725999646755,LR,Genotype: melanoma metastasis,0
492,GSM207973,1.0,RandomForest,Genotype: melanoma metastasis,0
493,GSM207973,0.9542659794437673,MLNN,Genotype: melanoma metastasis,0
494,GSM207973,0.8492617064102397,ExtraTrees,Genotype: melanoma metastasis,0
495,GSM207974,0.954013454945867,MLNN,Genotype: melanoma metastasis,0
496,GSM207974,0.5574682585609742,AdaBoost,Genotype: melanoma metastasis,0
497,GSM207974,0.979530241851088,NaiveBayes,Genotype: melanoma metastasis,0
498,GSM207974,0.8964596022321224,SVM,Genotype: melanoma metastasis,0
499,GSM207974,0.9975427759641058,GBM,Genotype: melanoma metastasis,0
500,GSM207974,0.6047065717318952,RVM,Genotype: melanoma metastasis,0
501,GSM207974,0.9892210364341736,XGB,Genotype: melanoma metastasis,0
502,GSM207974,0.8221197991154068,ExtraTrees,Genotype: melanoma metastasis,0
503,GSM207974,1.0,RandomForest,Genotype: melanoma metastasis,0
504,GSM207974,0.9449286460876465,DNN,Genotype: melanoma metastasis,0
505,GSM207974,0.9180596522845617,LR,Genotype: melanoma metastasis,0
506,GSM207975,0.9892210364341736,XGB,Genotype: melanoma metastasis,0
507,GSM207975,0.9475507037078271,MLNN,Genotype: melanoma metastasis,0
508,GSM207975,0.9556005851297474,GBM,Genotype: melanoma metastasis,0
509,GSM207975,0.9656810966810967,RandomForest,Genotype: melanoma metastasis,0
510,GSM207975,0.5574682585609742,AdaBoost,Genotype: melanoma metastasis,0
511,GSM207975,0.9432728886604309,DNN,Genotype: melanoma metastasis,0
512,GSM207975,0.7755779756341928,SVM,Genotype: melanoma metastasis,0
513,GSM207975,0.7999163981567853,LR,Genotype: melanoma metastasis,0
514,GSM207975,0.7800101472496574,ExtraTrees,Genotype: melanoma metastasis,0
515,GSM207975,0.5365038744318984,RVM,Genotype: melanoma metastasis,0
516,GSM207975,0.908336993276745,NaiveBayes,Genotype: melanoma metastasis,0
517,GSM207976,0.5509755649080181,RVM,Genotype: melanoma metastasis,0
518,GSM207976,0.8326366107645374,LR,Genotype: melanoma metastasis,0
519,GSM207976,0.9892210364341736,XGB,Genotype: melanoma metastasis,0
520,GSM207976,0.932733870833503,NaiveBayes,Genotype: melanoma metastasis,0
521,GSM207976,0.5574682585609742,AdaBoost,Genotype: melanoma metastasis,0
522,GSM207976,1.0,RandomForest,Genotype: melanoma metastasis,0
523,GSM207976,0.9517084230551469,MLNN,Genotype: melanoma metastasis,0
524,GSM207976,0.8076503409542815,SVM,Genotype: melanoma metastasis,0
525,GSM207976,0.9444672465324402,DNN,Genotype: melanoma metastasis,0
526,GSM207976,0.7893434805829906,ExtraTrees,Genotype: melanoma metastasis,0
527,GSM207976,0.9975427759641058,GBM,Genotype: melanoma metastasis,0
528,GSM207977,0.9556005851297474,GBM,Genotype: melanoma metastasis,0
529,GSM207977,0.9400793335698439,MLNN,Genotype: melanoma metastasis,0
530,GSM207977,0.7544996240878162,SVM,Genotype: melanoma metastasis,0
531,GSM207977,0.527779671552869,RVM,Genotype: melanoma metastasis,0
532,GSM207977,0.9411405920982361,DNN,Genotype: melanoma metastasis,0
533,GSM207977,0.8899742909505625,NaiveBayes,Genotype: melanoma metastasis,0
534,GSM207977,0.5574682585609742,AdaBoost,Genotype: melanoma metastasis,0
535,GSM207977,0.95401443001443,RandomForest,Genotype: melanoma metastasis,0
536,GSM207977,0.7557677230072332,ExtraTrees,Genotype: melanoma metastasis,0
537,GSM207977,0.9892210364341736,XGB,Genotype: melanoma metastasis,0
538,GSM207977,0.7779837108563312,LR,Genotype: melanoma metastasis,0
539,GSM207978,0.8492617064102397,ExtraTrees,Genotype: melanoma metastasis,0
540,GSM207978,0.9968879936506521,NaiveBayes,Genotype: melanoma metastasis,0
541,GSM207978,0.9975427759641058,GBM,Genotype: melanoma metastasis,0
542,GSM207978,1.0,RandomForest,Genotype: melanoma metastasis,0
543,GSM207978,0.9892210364341736,XGB,Genotype: melanoma metastasis,0
544,GSM207978,0.9754053064663101,LR,Genotype: melanoma metastasis,0
545,GSM207978,0.9638120683459577,SVM,Genotype: melanoma metastasis,0
546,GSM207978,0.9449397325515747,DNN,Genotype: melanoma metastasis,0
547,GSM207978,0.954277364283352,MLNN,Genotype: melanoma metastasis,0
548,GSM207978,0.6883667496958056,RVM,Genotype: melanoma metastasis,0
549,GSM207978,0.5574682585609742,AdaBoost,Genotype: melanoma metastasis,0
550,GSM207979,0.9701831463471086,SVM,Genotype: melanoma metastasis,0
551,GSM207979,0.9542898053918556,MLNN,Genotype: melanoma metastasis,0
552,GSM207979,0.5574682585609742,AdaBoost,Genotype: melanoma metastasis,0
553,GSM207979,0.9975427759641058,GBM,Genotype: melanoma metastasis,0
554,GSM207979,0.8664872514613684,ExtraTrees,Genotype: melanoma metastasis,0
555,GSM207979,1.0,RandomForest,Genotype: melanoma metastasis,0
556,GSM207979,0.9802687561304044,LR,Genotype: melanoma metastasis,0
557,GSM207979,0.9977727175663168,NaiveBayes,Genotype: melanoma metastasis,0
558,GSM207979,0.9892210364341736,XGB,Genotype: melanoma metastasis,0
559,GSM207979,0.9449399709701538,DNN,Genotype: melanoma metastasis,0
560,GSM207979,0.7032781078738093,RVM,Genotype: melanoma metastasis,0
561,GSM207980,0.9536590880425314,MLNN,Genotype: melanoma metastasis,0
562,GSM207980,0.5574682585609742,AdaBoost,Genotype: melanoma metastasis,0
563,GSM207980,0.9652916246349817,NaiveBayes,Genotype: melanoma metastasis,0
564,GSM207980,0.8630112881477267,SVM,Genotype: melanoma metastasis,0
565,GSM207980,0.581092782075364,RVM,Genotype: melanoma metastasis,0
566,GSM207980,0.7968990361385463,ExtraTrees,Genotype: melanoma metastasis,0
567,GSM207980,1.0,RandomForest,Genotype: melanoma metastasis,0
568,GSM207980,0.8869021882353002,LR,Genotype: melanoma metastasis,0
569,GSM207980,0.9892210364341736,XGB,Genotype: melanoma metastasis,0
570,GSM207980,0.9448907971382141,DNN,Genotype: melanoma metastasis,0
571,GSM207980,0.9975427759641058,GBM,Genotype: melanoma metastasis,0
572,GSM207981,0.9542556983276811,MLNN,Genotype: melanoma metastasis,0
573,GSM207981,0.9975427759641058,GBM,Genotype: melanoma metastasis,0
574,GSM207981,0.9892210364341736,XGB,Genotype: melanoma metastasis,0
575,GSM207981,0.8331912276868354,ExtraTrees,Genotype: melanoma metastasis,0
576,GSM207981,0.9449394941329956,DNN,Genotype: melanoma metastasis,0
577,GSM207981,0.9677543290618528,LR,Genotype: melanoma metastasis,0
578,GSM207981,0.6699193792739488,RVM,Genotype: melanoma metastasis,0
579,GSM207981,1.0,RandomForest,Genotype: melanoma metastasis,0
580,GSM207981,0.9952883954196463,NaiveBayes,Genotype: melanoma metastasis,0
581,GSM207981,0.9541084687727084,SVM,Genotype: melanoma metastasis,0
582,GSM207981,0.5574682585609742,AdaBoost,Genotype: melanoma metastasis,0
583,GSM207982,0.9449398517608643,DNN,Genotype: melanoma metastasis,0
584,GSM207982,0.9892210364341736,XGB,Genotype: melanoma metastasis,0
585,GSM207982,0.9789473414667423,LR,Genotype: melanoma metastasis,0
586,GSM207982,0.9684338510903822,SVM,Genotype: melanoma metastasis,0
587,GSM207982,0.8579941007764369,ExtraTrees,Genotype: melanoma metastasis,0
588,GSM207982,0.6988985431868822,RVM,Genotype: melanoma metastasis,0
589,GSM207982,0.9542865320709273,MLNN,Genotype: melanoma metastasis,0
590,GSM207982,0.9975427759641058,GBM,Genotype: melanoma metastasis,0
591,GSM207982,0.9975429947427786,NaiveBayes,Genotype: melanoma metastasis,0
592,GSM207982,0.5574682585609742,AdaBoost,Genotype: melanoma metastasis,0
593,GSM207982,1.0,RandomForest,Genotype: melanoma metastasis,0
594,GSM207983,0.9892210364341736,XGB,Genotype: melanoma metastasis,0
595,GSM207983,0.8194531324487402,ExtraTrees,Genotype: melanoma metastasis,0
596,GSM207983,0.953948988225179,MLNN,Genotype: melanoma metastasis,0
597,GSM207983,0.9763553598113469,NaiveBayes,Genotype: melanoma metastasis,0
598,GSM207983,0.910451903099166,LR,Genotype: melanoma metastasis,0
599,GSM207983,0.944923460483551,DNN,Genotype: melanoma metastasis,0
600,GSM207983,1.0,RandomForest,Genotype: melanoma metastasis,0
601,GSM207983,0.9975427759641058,GBM,Genotype: melanoma metastasis,0
602,GSM207983,0.8881518431479108,SVM,Genotype: melanoma metastasis,0
603,GSM207983,0.5574682585609742,AdaBoost,Genotype: melanoma metastasis,0
604,GSM207983,0.5982797161697807,RVM,Genotype: melanoma metastasis,0
605,GSM207984,0.8221197991154068,ExtraTrees,Genotype: melanoma metastasis,0
606,GSM207984,0.9032881010167706,SVM,Genotype: melanoma metastasis,0
607,GSM207984,0.6103425367928876,RVM,Genotype: melanoma metastasis,0
608,GSM207984,0.9449317455291748,DNN,Genotype: melanoma metastasis,0
609,GSM207984,1.0,RandomForest,Genotype: melanoma metastasis,0
610,GSM207984,0.9892210364341736,XGB,Genotype: melanoma metastasis,0
611,GSM207984,0.9540583801284004,MLNN,Genotype: melanoma metastasis,0
612,GSM207984,0.92424177388421,LR,Genotype: melanoma metastasis,0
613,GSM207984,0.9975427759641058,GBM,Genotype: melanoma metastasis,0
614,GSM207984,0.5574682585609742,AdaBoost,Genotype: melanoma metastasis,0
615,GSM207984,0.9819652183192797,NaiveBayes,Genotype: melanoma metastasis,0
616,GSM207985,0.9542767836034382,MLNN,Genotype: melanoma metastasis,0
617,GSM207985,0.8492617064102397,ExtraTrees,Genotype: melanoma metastasis,0
618,GSM207985,0.9751878778245191,LR,Genotype: melanoma metastasis,0
619,GSM207985,0.9892210364341736,XGB,Genotype: melanoma metastasis,0
620,GSM207985,0.9968459697422094,NaiveBayes,Genotype: melanoma metastasis,0
621,GSM207985,0.687769467016439,RVM,Genotype: melanoma metastasis,0
622,GSM207985,0.9635313043749372,SVM,Genotype: melanoma metastasis,0
623,GSM207985,1.0,RandomForest,Genotype: melanoma metastasis,0
624,GSM207985,0.9975427759641058,GBM,Genotype: melanoma metastasis,0
625,GSM207985,0.5574682585609742,AdaBoost,Genotype: melanoma metastasis,0
626,GSM207985,0.9449397325515747,DNN,Genotype: melanoma metastasis,0
627,GSM207986,0.9600254490627914,SVM,Genotype: melanoma metastasis,0
628,GSM207986,0.972452346501913,LR,Genotype: melanoma metastasis,0
629,GSM207986,1.0,RandomForest,Genotype: melanoma metastasis,0
630,GSM207986,0.9975427759641058,GBM,Genotype: melanoma metastasis,0
631,GSM207986,0.6806616793979341,RVM,Genotype: melanoma metastasis,0
632,GSM207986,0.9962997966518792,NaiveBayes,Genotype: melanoma metastasis,0
633,GSM207986,0.9449396133422852,DNN,Genotype: melanoma metastasis,0
634,GSM207986,0.9892210364341736,XGB,Genotype: melanoma metastasis,0
635,GSM207986,0.5574682585609742,AdaBoost,Genotype: melanoma metastasis,0
636,GSM207986,0.8492617064102397,ExtraTrees,Genotype: melanoma metastasis,0
637,GSM207986,0.9542693044494711,MLNN,Genotype: melanoma metastasis,0
638,GSM207987,1.0,RandomForest,Genotype: melanoma metastasis,0
639,GSM207987,0.678742268779698,RVM,Genotype: melanoma metastasis,0
640,GSM207987,0.9449396133422852,DNN,Genotype: melanoma metastasis,0
641,GSM207987,0.9542670912642391,MLNN,Genotype: melanoma metastasis,0
642,GSM207987,0.9716647067186032,LR,Genotype: melanoma metastasis,0
643,GSM207987,0.9961366256921698,NaiveBayes,Genotype: melanoma metastasis,0
644,GSM207987,0.5574682585609742,AdaBoost,Genotype: melanoma metastasis,0
645,GSM207987,0.9892210364341736,XGB,Genotype: melanoma metastasis,0
646,GSM207987,0.9975427759641058,GBM,Genotype: melanoma metastasis,0
647,GSM207987,0.9590246769891371,SVM,Genotype: melanoma metastasis,0
648,GSM207987,0.8492617064102397,ExtraTrees,Genotype: melanoma metastasis,0
649,GSM207988,0.4966583847999573,XGB,Genotype: melanoma metastasis,0
650,GSM207988,0.5018492094174313,ExtraTrees,Genotype: melanoma metastasis,0
651,GSM207988,0.45942336759537095,RVM,Genotype: melanoma metastasis,0
652,GSM207988,0.45478898878898877,RandomForest,Genotype: melanoma metastasis,0
653,GSM207988,0.6194545841538619,NaiveBayes,Genotype: melanoma metastasis,0
654,GSM207988,0.5550595650153722,LR,Genotype: melanoma metastasis,0
655,GSM207988,0.29322656989097595,DNN,Genotype: melanoma metastasis,0
656,GSM207988,0.5508485307335212,SVM,Genotype: melanoma metastasis,0
657,GSM207988,0.5307651638432992,AdaBoost,Genotype: melanoma metastasis,0
658,GSM207988,0.4955730536554176,GBM,Genotype: melanoma metastasis,0
659,GSM207988,0.26648974146751014,MLNN,Genotype: melanoma metastasis,0
660,GSM207989,0.9938840884856411,LR,Genotype: melanoma metastasis,0
661,GSM207989,0.7817131685432603,RVM,Genotype: melanoma metastasis,0
662,GSM207989,0.8828143477884648,ExtraTrees,Genotype: melanoma metastasis,0
663,GSM207989,0.9449400305747986,DNN,Genotype: melanoma metastasis,0
664,GSM207989,1.0,RandomForest,Genotype: melanoma metastasis,0
665,GSM207989,0.9894000899710695,SVM,Genotype: melanoma metastasis,0
666,GSM207989,0.9975427759641058,GBM,Genotype: melanoma metastasis,0
667,GSM207989,0.9543149037490795,MLNN,Genotype: melanoma metastasis,0
668,GSM207989,0.9892210364341736,XGB,Genotype: melanoma metastasis,0
669,GSM207989,0.5574682585609742,AdaBoost,Genotype: melanoma metastasis,0
670,GSM207989,0.9996109433414198,NaiveBayes,Genotype: melanoma metastasis,0
671,GSM207990,0.9892210364341736,XGB,Genotype: melanoma metastasis,0
672,GSM207990,0.9443570971488953,DNN,Genotype: melanoma metastasis,0
673,GSM207990,0.8023637011051694,SVM,Genotype: melanoma metastasis,0
674,GSM207990,0.9512984012626864,MLNN,Genotype: melanoma metastasis,0
675,GSM207990,1.0,RandomForest,Genotype: melanoma metastasis,0
676,GSM207990,0.5484735085134358,RVM,Genotype: melanoma metastasis,0
677,GSM207990,0.8273020014486551,LR,Genotype: melanoma metastasis,0
678,GSM207990,0.5574682585609742,AdaBoost,Genotype: melanoma metastasis,0
679,GSM207990,0.9290012686484742,NaiveBayes,Genotype: melanoma metastasis,0
680,GSM207990,0.9975466575173281,GBM,Genotype: melanoma metastasis,0
681,GSM207990,0.7893434805829906,ExtraTrees,Genotype: melanoma metastasis,0
682,GSM207991,0.9552446154496328,SVM,Genotype: melanoma metastasis,0
683,GSM207991,0.9975427759641058,GBM,Genotype: melanoma metastasis,0
684,GSM207991,1.0,RandomForest,Genotype: melanoma metastasis,0
685,GSM207991,0.9686639347270407,LR,Genotype: melanoma metastasis,0
686,GSM207991,0.9892210364341736,XGB,Genotype: melanoma metastasis,0
687,GSM207991,0.9542584098544253,MLNN,Genotype: melanoma metastasis,0
688,GSM207991,0.67187535874988,RVM,Genotype: melanoma metastasis,0
689,GSM207991,0.9954913035336563,NaiveBayes,Genotype: melanoma metastasis,0
690,GSM207991,0.9449394941329956,DNN,Genotype: melanoma metastasis,0
691,GSM207991,0.8331912276868354,ExtraTrees,Genotype: melanoma metastasis,0
692,GSM207991,0.5574682585609742,AdaBoost,Genotype: melanoma metastasis,0
693,GSM207992,0.8221197991154068,ExtraTrees,Genotype: melanoma metastasis,0
694,GSM207992,1.0,RandomForest,Genotype: melanoma metastasis,0
695,GSM207992,0.9845754293247756,NaiveBayes,Genotype: melanoma metastasis,0
696,GSM207992,0.9541026952687355,MLNN,Genotype: melanoma metastasis,0
697,GSM207992,0.5574682585609742,AdaBoost,Genotype: melanoma metastasis,0
698,GSM207992,0.9449343085289001,DNN,Genotype: melanoma metastasis,0
699,GSM207992,0.9312733158283532,LR,Genotype: melanoma metastasis,0
700,GSM207992,0.6172911184808003,RVM,Genotype: melanoma metastasis,0
701,GSM207992,0.9111480596426276,SVM,Genotype: melanoma metastasis,0
702,GSM207992,0.9975427759641058,GBM,Genotype: melanoma metastasis,0
703,GSM207992,0.9892210364341736,XGB,Genotype: melanoma metastasis,0
704,GSM207993,0.5574682585609742,AdaBoost,Genotype: melanoma metastasis,0
705,GSM207993,0.9449400305747986,DNN,Genotype: melanoma metastasis,0
706,GSM207993,0.9892210364341736,XGB,Genotype: melanoma metastasis,0
707,GSM207993,0.9975427759641058,GBM,Genotype: melanoma metastasis,0
708,GSM207993,1.0,RandomForest,Genotype: melanoma metastasis,0
709,GSM207993,0.9866401185494417,LR,Genotype: melanoma metastasis,0
710,GSM207993,0.9543041955695757,MLNN,Genotype: melanoma metastasis,0
711,GSM207993,0.8748656298397468,ExtraTrees,Genotype: melanoma metastasis,0
712,GSM207993,0.7295152029824818,RVM,Genotype: melanoma metastasis,0
713,GSM207993,0.9987610766500139,NaiveBayes,Genotype: melanoma metastasis,0
714,GSM207993,0.9788520784559726,SVM,Genotype: melanoma metastasis,0
715,GSM207994,0.12486395239830017,XGB,Genotype: melanoma metastasis,0
716,GSM207994,0.17846891283988953,DNN,Genotype: melanoma metastasis,0
717,GSM207994,0.6407298244291719,GBM,Genotype: melanoma metastasis,0
718,GSM207994,0.24252113518090304,MLNN,Genotype: melanoma metastasis,0
719,GSM207994,0.30677327660160525,ExtraTrees,Genotype: melanoma metastasis,0
720,GSM207994,0.2472979881747886,RVM,Genotype: melanoma metastasis,0
721,GSM207994,0.00966345758673514,NaiveBayes,Genotype: melanoma metastasis,0
722,GSM207994,0.5376308773490819,AdaBoost,Genotype: melanoma metastasis,0
723,GSM207994,0.04815656281475471,LR,Genotype: melanoma metastasis,0
724,GSM207994,0.200007215007215,RandomForest,Genotype: melanoma metastasis,0
725,GSM207994,0.06613915687965051,SVM,Genotype: melanoma metastasis,0
726,GSM207995,0.8730963217372081,SVM,Genotype: melanoma metastasis,0
727,GSM207995,0.5574682585609742,AdaBoost,Genotype: melanoma metastasis,0
728,GSM207995,0.8090941580897657,ExtraTrees,Genotype: melanoma metastasis,0
729,GSM207995,0.9537962870574952,MLNN,Genotype: melanoma metastasis,0
730,GSM207995,0.896439846727215,LR,Genotype: melanoma metastasis,0
731,GSM207995,0.9449080228805542,DNN,Genotype: melanoma metastasis,0
732,GSM207995,0.5876315704240134,RVM,Genotype: melanoma metastasis,0
733,GSM207995,1.0,RandomForest,Genotype: melanoma metastasis,0
734,GSM207995,0.9975427759641058,GBM,Genotype: melanoma metastasis,0
735,GSM207995,0.9699966884717113,NaiveBayes,Genotype: melanoma metastasis,0
736,GSM207995,0.9892210364341736,XGB,Genotype: melanoma metastasis,0
737,GSM207996,0.9975427759641058,GBM,Genotype: melanoma metastasis,0
738,GSM207996,0.9892210364341736,XGB,Genotype: melanoma metastasis,0
739,GSM207996,0.9543030416349667,MLNN,Genotype: melanoma metastasis,0
740,GSM207996,0.9780695412324449,SVM,Genotype: melanoma metastasis,0
741,GSM207996,0.8748656298397468,ExtraTrees,Genotype: melanoma metastasis,0
742,GSM207996,0.5574682585609742,AdaBoost,Genotype: melanoma metastasis,0
743,GSM207996,0.9449399709701538,DNN,Genotype: melanoma metastasis,0
744,GSM207996,1.0,RandomForest,Genotype: melanoma metastasis,0
745,GSM207996,0.7267510538452382,RVM,Genotype: melanoma metastasis,0
746,GSM207996,0.986078266374068,LR,Genotype: melanoma metastasis,0
747,GSM207996,0.9986822744926149,NaiveBayes,Genotype: melanoma metastasis,0
748,GSM207997,0.9637755619190713,SVM,Genotype: melanoma metastasis,0
749,GSM207997,0.8492617064102397,ExtraTrees,Genotype: melanoma metastasis,0
750,GSM207997,0.9449397325515747,DNN,Genotype: melanoma metastasis,0
751,GSM207997,0.9753770493783617,LR,Genotype: melanoma metastasis,0
752,GSM207997,1.0,RandomForest,Genotype: melanoma metastasis,0
753,GSM207997,0.9968825439019429,NaiveBayes,Genotype: melanoma metastasis,0
754,GSM207997,0.688288836358148,RVM,Genotype: melanoma metastasis,0
755,GSM207997,0.9892210364341736,XGB,Genotype: melanoma metastasis,0
756,GSM207997,0.9975427759641058,GBM,Genotype: melanoma metastasis,0
757,GSM207997,0.5574682585609742,AdaBoost,Genotype: melanoma metastasis,0
758,GSM207997,0.9542772889331753,MLNN,Genotype: melanoma metastasis,0
759,GSM207998,0.9449394941329956,DNN,Genotype: melanoma metastasis,0
760,GSM207998,0.8331912276868354,ExtraTrees,Genotype: melanoma metastasis,0
